Name,Completed,ConRatio,nOrigCls,nOrigVar,KClauses,dAmoCnt,eAmoCnt,DirMax,EncMax,AvgSize,EncodeWeightSumK,ElimVars,dTime,eTime
d6d5093381d26a2bdab3077a8275b844-006-23-80,Success,0.9991207151516767,75061,4288,74995,33,0,3,0,3,0,0,0.00133,0.0196
d6e1aef6b0664f7faa0ee8d435733b9b-rbsat-v760c43649g8,Success,0.3674769181424546,43649,760,16040,7933,0,19,0,3.4386738938610866,0,0,0.164,0.0114
d6fc8244dafa817cb8f8b100df8ae288-php-010-010.shuffled-as.sat05-1157,Success,0.043478260869565216,460,100,20,10,0,10,0,10,0,0,0.000986,4.23e-06
d7186f39e10efde2900813e003acbd9f-SAT_instance_N=72,Success,0.997817067,133765,41184,133473,146,0,3,0,3,0,0,0.174,138
d7228db35f25bc652e64966f026f27b7-pb_300_02_lb_07,Success,0.9554722392878441,555047,149934,530332,6621,153,5,26,3.534396220844405,3978,3825,1.02,6.39
d7250f69bc0db9bd46a3252e8f0e9eaa-total-5-17-u,Success,0.6912708361004117,963712,265064,666186,40318,0,7,0,4.467086661044695,0,0,2.51,3.7
d73873b44da21fa1f46de63bfe5a82cc-ferry8u.shuffled-as.sat03-385,Success,0.636,11000,1857,6996,445,0,17,0,3.858426966292135,0,0,0.0266,0.00837
d7400d0385e0d0b8353732a7ecd5abfd-6s137,Success,0.999996363,2199433,766714,2199425,4,0,3,0,3,0,0,21.1,859
d752a22325ed125c86615ff3171938b8-aaai10-planning-ipc5-rovers-18-step11,Success,0.9971369285605836,276626,29317,275834,219,0,4,0,3.538812785388128,0,0,0.81,42.8
d7549284b74347abcdabaafb7b423249-ecarev-110-1031-23-40-2,Success,0.998288344,244208,42271,243790,209,0,3,0,3,0,0,0.00549,0.0192
d77d14e53e6b8533a5a17c78e07d8786-fdmus_b21_359,Success,0.9996079456351281,15304,5574,15298,3,0,3,0,3,0,0,0.0234,7.42
d795349b7b01cc661cc3f682acd4afa7-depots2_ks99i.renamed-as.sat05-3944,Success,0.2867237261146497,10048,820,2881,1536,0,12,0,3.7115885416666665,0,0,0.0284,0.249
d79ddf10618b5fce6e0ab18d5daabe8c-openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN,Success,0.7202756433711428,409950,133566,295277,2823,1163,31,32,11.459357752132464,36662,33173,1.93,44.9
d7b38c8ead74ae705aa60b8771debda1-maxor128,Success,0.9999866349246126,598575,200308,598567,4,0,3,0,3,0,0,1.7,1.16
d7cc58d281360374ad50ac5fce039e7c-transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN,Success,0.6956039411228283,6842720,1512832,4759823,203714,28388,46,15,4.567767619408708,422854,340528,364,1000
d7dbb2cba940af33b2bce37ea99b8110-6s130-opt,Success,0.9988362266033056,144358,49370,144190,84,0,3,0,3,0,0,0.329,57.6
d7f01fd4d5f9815dd64c39be8c39ad29-clauses-2.shuffled-as.sat05-1966,Success,0.9996196776989617,226124,75528,226038,43,0,3,0,3,0,0,12.2,9.26
d8150aa5ed50b083a4c9a3da750fdb45-rope_0006.shuffled,Success,0.7142857142857143,504,216,360,72,0,3,0,3,0,0,0.00107,0.000311
d843b14caaa21940a8fc3033ca013437-f8b,Success,0.9998951388582278,362384,121645,362346,19,0,3,0,3,0,0,0.952,76
d85642294e3ff3b2094e699a96be83ac-UTI-20-10t0,Success,0.8894701886250557,612803,237336,545070,18249,0,7,0,3.4650117814674775,0,0,1.44,4.42
d88295f02603eeb05099686b4cc6bd82-mrpp_8x8#22_24,Success,0.9997168429216886,162454,22022,162408,23,0,3,0,3,0,0,0.199,1.46
d88baaa735c644728b0d0cb3f015708b-gss-27-s100,Success,0.9999790963345423,95677,31951,95675,1,0,3,0,3,0,0,0.178,16
d88c6afc13cdad0e2c8371a879692b39-battleship-13-13-unsat,Success,0.15384615384615385,1183,169,182,13,0,13,0,13,0,0,0.00182,2.73e-05
d89c0f6742978220b2ef27f104913931-battleship-5-8-unsat,Success,0.3142857142857143,105,40,33,8,0,5,0,5,0,0,0.000184,4.43e-06
d8b5cf962203cd5cdba5fed75d2cd02e-LABS_n072_goal001,Success,0.9999848459209008,395933,197967,395927,0,1,0,4,4,4,2,0.72,1.24
d8c6caa9a5ecf5ba05e3d4de66ae7972-g2-slp-synthesis-aes-top26,Success,0.999548484,230335,76943,230231,52,0,3,0,3,0,0,0.485,0.276
d8d6e110da61b2cb593ba2684ba7f518-Schur_161_5_d21,Success,0.9541969193187216,29474,774,28124,158,0,5,0,4.886075949367089,0,0,0.0044,0.00989
d8e3290dab78fcd69c92a73c03f70630-full-bg-gb-7-ce,Success,0.5170627570401533,63706,15092,32940,2252,738,3,9,4.240133779264214,5922,4032,0.133,29.3
d8e9d33780aa854af40e47c5bb86b2f6-g2-mizh-md5-47-3,Success,0.999905764,233457,65604,233435,11,0,3,0,3,0,0,0.295,19.8
d8ff2ae89a1eba302075e4d8fb10830c-mrpp_8x8#24_20,Success,0.9997151445641337,133401,18278,133363,19,0,3,0,3,0,0,0.132,1.26
d8ff43027de4a0d0af96a8db9722bd5b-Schur_160_5_d42,Success,0.9534323713555366,26993,748,25736,157,0,5,0,4.751592356687898,0,0,0.00409,0.00903
d9042de56b5a0ee763ad7f9629aa52f8-slp-synthesis-aes-bottom20,Success,0.999425836,139333,44362,139253,40,0,3,0,3,0,0,0.216,0.161
d91713d348f93d41ef5b6b2db7511e71-phnf-size10-exclusive-dekker.used-as.sat04-989.shuffled-as.sat05-4193,Success,0.6333173813144553,3763369,55753,2383407,547924,0,21,0,3.1436458340937796,0,0,144,1.85
d9320e4dbba0f8bd699085f61a98ff5c-mod4block_3vars_7gates,Success,0.9912587974419128,62234,574,61690,130,0,12,0,3.3923076923076922,0,0,0.00265,0.0531
d9406a5b26acf42dad42a4bb0a56e24b-new-difficult-22-173-20-80,Success,0.27971808224097683,22276,440,6231,3242,0,22,0,3.6832202344231955,0,0,0.0806,0.00422
d94cfe712031abae0fc94e4310b319df-rope_0004.shuffled,Success,0.7142857142857143,336,144,240,48,0,3,0,3,0,0,0.000684,0.000216
d95c2aa334c098b0a41e0f96ab15cd1d-preimage_80r_491m_160h_seed_407,Success,0.9991598775189857,180926,56108,180774,76,0,3,0,3,0,0,0.152,5.46
d97295d7dc6ccbb6909cae267a2dac73-SGI_30_60_28_40_7-dir.shuffled-as.sat03-126,Success,0.2304758393829401,70528,840,16255,9752,0,30,0,3.835520919,0,0,0.396,0.0148
d9767a6ac2e1bfa8d3b28ec4bcf02d38-snw_13_9_CCSpre,Success,0.9905258850669519,620744,19612,614863,556,0,13,0,4.217625899280575,0,0,2.71,0.192
d9b1ff2d48c5c8859d1fb8106023287a-traffic_pcb_unknown,Success,0.996622137,766757,33320,764167,988,0,7,0,3.1842105263157894,0,0,0.121,1.66
d9b9bf6e81b2a5fc33a0d64a1cd0dcf2-fphp-040-032.shuffled-as.sat05-1222,Success,0.00249777,44840,1280,112,72,0,40,0,35.55555555555556,0,0,0.126,0.000185
d9bd455f94ba2b104f8d12ef59a525b9-mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf.mis-144.debugged,Success,0.9934825401551619,60453,30306,60059,197,0,3,0,3,0,0,0.0616,0.0825
d9f5fe87dfb9d09fab79247f1a5b4e38-ps_200_306_70,Success,0.9997444518908324,1565263,319295,1564863,200,0,3,0,3,0,0,0.664,518
d9fa142f9361d2ca368a51d16929572e-b1904P2-8x8c9h7UNSAT,Success,0.996142802,269885,68940,268844,516,1,3,4,3.001934235976789,4,2,0.37,145
da04938ba1f77f11748308f114fff467-ibm-2004-6_02_3-k100,Success,0.9946355,290055,80370,288499,778,0,3,0,3,0,0,0.682,4.54
da1c4b80744ff527a61cafd64d069897-fphp-010-010.shuffled-as.sat05-1199,Success,0.032967033,910,100,30,20,0,10,0,10,0,0,0.002,5.41e-06
da72fa2e7bc48f9c0288b31db6c3f2e4-Problem14_label14_false-unreach-call.c,Success,0.9983558932900959,4228436,1171972,4221484,1991,0,4,0,3.4972375690607733,0,0,20.9,168
da910ce28610dff409989982dc14f4d2-rbsat-v1560c133795gyes7,Success,0.36695691169326206,133795,1560,49097,25268,0,26,0,3.401060630045908,0,0,0.683,0.033
daa64046112eb50107587b859f856a7d-php-010-008.shuffled-as.sat05-1171,Success,0.048648649,370,80,18,8,0,10,0,10,0,0,0.000774,3.62e-06
dac4360d82406eec04389cad5882ba61-g2-T104.1.0,Success,0.9940531155180385,25976627,7339147,25822147,77240,0,3,0,3,0,0,62.2,631
dac5fa253faa91036ce8758ab9c051c5-q_query_3_L100_coli.sat,Success,0.9808425580093649,1255961,315617,1231900,3394,0,11,0,3.885385975250442,0,0,1.31,21.4
dacedc9065cf7d46578556048129260f-mutcb13,Success,0.323846909,1019,331,330,145,4,4,6,3.8120805369127515,20,12,0.00192,0.135
dae01a74a0012d686caa25a22a4dd12d-aaai10-planning-ipc5-pipesworld-12-step15,Success,0.9872986688630868,940925,63349,928974,5372,2,4,4,3.0746185336806846,8,2,4.44,542
dae94e846c0bf0e29757ffe345008c7a-Schur_161_5_d35,Success,0.9537229096631142,27962,760,26668,158,0,5,0,4.7974683544303796,0,0,0.00428,0.00943
db34df57edfdbcb8790efa3e43e0d5bb-sted5_0x0-70,Success,0.9599120607330562,58222,2345,55888,205,0,6,0,5.360975609756098,0,0,0.00597,0.0082
db4978977f416b25dd450db06b7604b7-rook-60-0-1,Success,0.7552381435548812,867292,223077,655012,120,0,60,0,60,0,0,0.559,0.0988
db4fb5fcfcf1ec707225f26c8edceb6a-Schur_160_5_d33,Success,0.9534640993341731,27785,757,26492,157,0,5,0,4.808917197452229,0,0,0.00435,0.00986
db5739060cc056b6b4733e4527bb630c-traffic_kkb_unknown,Success,0.9965098746747157,701694,34510,699245,938,0,7,0,3.1791044776119404,0,0,0.13,1.64
db6c1678a8a5e9d2f647e9d73ec73125-ACG-15-10p0,Success,0.8260313263399913,869875,262253,718544,34434,0,8,0,3.622146715455654,0,0,2.39,1.21
db8f0d757b4f974602b399564ac2ca1e-b1904P2-8x8c9h5SAT,Success,0.9963147685395097,293333,68940,292252,536,1,3,4,3.001862197392924,4,2,0.347,161
dba9378866ed156e90dbc190adfd2beb-iso-ukn004.shuffled-as.sat05-2739,Success,0.9410992856101472,6859,1956,6455,31,0,6,0,5.806451612903226,0,0,0.00123,0.00249
dc03ec853bd1f1e85e7d6fc0d3090917-c9idw,Success,0.9999574667999374,517243,174365,517221,11,0,3,0,3,0,0,1.68,82.3
dc31f9a5c7bce9fa67d2dac4dd4b25e4-sncf_model_ixl_bmc_depth_15,Success,0.9671242772122934,5913908,2262818,5719484,93817,1349,3,4,3.0000525397726077,4052,1364,19.4,110
dc3854d1f6db34fa97596ac30204627c-ktf_TF-1.tf_3_0.02_34,Success,0.9965838008725088,192319,43133,191662,198,0,4,0,3.4393939393939394,0,0,0.113,0.227
dc408ce6c50c342c51e4ffc6f82266f3-hard-14-U-15228,Success,0.9997190510536176,1694258,602896,1693782,238,0,3,0,3,0,0,3.91,50.3
dc4b49ad29c0241d7d2c9351e8cdd938-UR-15-5p1,Success,0.7984070527628173,632036,163258,504622,29413,0,8,0,3.6058885526807876,0,0,1.83,0.86
dc81cd1ae0f4e8ad19469f6f264a3807-g2-hwmcc15deep-oski15a14b30s-k24,Success,0.9992432000794019,1773256,683370,1771914,671,0,3,0,3,0,0,4.34,161
dc8ddb17b01d65aebc2223d4c26f9d00-minxorminand032,Success,0.9998748944421856,31973,10794,31969,2,0,3,0,3,0,0,0.0539,22.5
dc9ca6718358e922e95385a2e1112d59-sokoban-p16.sas.cr.37,Success,0.3164781076357437,1142613,174800,361612,5434,0,48,0,14.792786161207214,0,0,4.02,1.35
dc9e6e0c69b802414d2eaa9fbaa72d1f-gensys-ukn008.shuffled-as.sat05-3848,Success,0.9472381595230059,17778,2929,16840,49,0,7,0,6.857142857142857,0,0,0.00285,0.0084
dcc6e9c7d7081ea8af6ddeef7c45f391-queueinvar8,Success,0.9912010558732952,2273,512,2253,10,0,3,0,3,0,0,0.00337,0.00199
dcdc3d1d35c7ecee04826b8361f0d08b-stable-400-0.1-5-9876543214005,Success,0.6779361757781847,30584,400,20734,3314,0,6,0,3.315630657815329,0,0,0.0558,0.0733
dcdfb7b6a5e319f915449dcb2464304d-vlsat2_40170_5970608.dimacs,Success,0.4454812520793037,5879372,40170,2619150,755519,0,25,0,3.501059536556989,0,0,201,1.51
dcea07b4545f04dd2db6b6f6c8be6826-dislog_a09_x11_n20,Success,0.9987318151348805,55197,12284,55127,20,0,4,0,3.5,0,0,0.012,0.376
dcf5b8224d1e0748871c83ee10067255-2dlx_ca_bp_f_liveness,Success,0.9992260528509913,4312956,202253,4309618,1657,0,4,0,3.0048280024140013,0,0,1000,6.8
dcfdf31943b65080a2e4b8ec46a89c7d-IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged,Success,0.9828692462182108,419246,120644,412064,3591,0,3,0,3,0,0,1.05,4.53
dd1adb197177912d2842849ce1ab0dc4-IBM_FV_2004_rule_batch_22_SAT_dat.k65,Success,0.9808668087744852,545126,139033,534696,5215,0,3,0,3,0,0,1.53,10.5
dd2d4d0509587ba9729b7c2f192a1319-SGI_30_70_16_90_5-dir.shuffled-as.sat03-138,Success,0.2850825305616585,35502,480,10121,4885,0,25,0,3.714227226202661,0,0,0.183,0.00625
dd2fc5a9a5e99b1196ee26c145d2f3bb-dated-10-17-s,Success,0.7013124085572241,824286,229842,578082,33749,0,7,0,4.4440131559453615,0,0,2.29,3.88
dd5193a211bf9bcebed95350bd9fb9c8-satsgi-n21himBHm24-p0-q201,Success,0.006079027,10857,504,66,45,0,24,0,22.4,0,0,0.0209,4e-05
dd59b346420e715ca47a3dc1e78ca961-g2-ak128modbtbg1btaig,Success,0.9998520617007546,1716932,573076,1716678,127,0,3,0,3,0,0,10.5,164
dd5a1f73645012be3107b5309582db64-em_9_3_5_exp,Success,0.35528456787840684,108164,3857,38429,386,0,49,0,11.515544041450777,0,0,0.155,0.0105
dd5eb1bc337be11ab832e945a0c6cb6d-gss-15-s100,Success,0.9999571706961903,93394,31238,93390,2,0,3,0,3,0,0,0.174,15.6
dd926bb427ade42f65444c65bc7e80dc-9-4-9,Success,0.9622460854333604,1653312,57368,1590893,10640,0,5,0,4.152631578947369,0,0,0.503,2.39
ddb3decfe4a53709806d60535bbb3de8-n320p5q2_n.apx_17,Success,0.989800797,62750,960,62110,320,0,3,0,3,0,0,0.289,0.191
ddc7bef18e9a81b227a8e8d903d49455-sokoban-p20.sas.cr.23,Success,0.3399979854220468,685007,115008,232901,3616,0,45,0,13.940265486725664,0,0,2.48,1.03
ddca8be5f04a7f18e78e74688ab48a20-satsgi-n25himBHm28-p0-q293,Success,0.004363636,17875,700,78,53,0,28,0,26.41509433962264,0,0,0.0379,9.81e-05
ddcd157f0537dbf1b0f2056a13adf2c5-289-unsat-14x34,Success,0.9885321100917431,207536,1904,205156,476,0,4,0,4,0,0,0.00716,0.0987
ddce6df9e6cdfe24d48e9a6c86e5513e-ndist.b.22994,Success,0.9999903351527408,413871,298914,413867,2,0,3,0,3,0,0,0.778,0.847
ddd91958c7f99833af9d42cf39317cdf-rbcl_xits_09_UNKNOWN,Success,0.9865077467181856,79453,1430,78381,536,0,3,0,3,0,0,0.00611,0.0363
ddeff6f803b4d0dbb79c841589d3fff9-newpol6-8,Success,0.9983872639933647,260427,81975,260007,210,0,3,0,3,0,0,0.687,39.6
de0f96a530afcb6bbc8025c5c69e61a1-T117.2.0,Success,0.9968830051996476,10809771,3130801,10776077,16847,0,3,0,3,0,0,62.3,123
de1210fbecfa61933543adc384a62bcb-slp-synthesis-aes-bottom12,Success,0.9991088833194096,53865,17298,53817,24,0,3,0,3,0,0,0.0733,0.0595
de2c1470302df35e1cf2975f8f9acf9f-gensys-brn001.shuffled-as.sat05-3420,Success,0.8995037220843672,51584,576,46400,192,0,8,0,8,0,0,0.0192,0.314
de2d71289cc8ff5788fb9b3e08916938-hcp_bij16_16,Success,0.9988086602909898,16281670,81920,16262273,163,0,16,0,16,0,0,1000,12.9
de3aeb3e027567f5922246d620724d90-MD5-32-5,Success,0.9999182683793982,73411,9534,73405,3,0,3,0,3,0,0,0.00143,0.153
de68b9c4a820e17a53956e015371605e-rbsat-v2400c266431g3,Success,0.3820538901253983,266431,2400,101791,49518,0,32,0,3.3758027383981584,0,0,2.05,0.0843
de904b10e25b6ca31faf0861609ac92f-manthey_single-ordered-initialized-w28-b8,Success,0.8501582487142292,30332,4480,25787,921,0,14,0,3.763300760043431,0,0,0.0185,0.0259
dea0f4c12895e945f674fa60145b395e-mutcb14,Success,0.3210702341137124,1196,385,384,172,4,4,6,3.8181818181818183,20,12,0.00231,0.164
dea7c2259373934f6bddb5c791c641b1-prime2209-73,Success,0.999408109,246667,88257,246521,73,0,3,0,3,0,0,0.456,0.35
deac2093c09ab87f614220ddcd88dbc6-transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN,Success,0.6817285186015885,1738830,435765,1185410,414,16068,33,11,10.949884722727825,170381,128059,46,594
deb76f54ab18eb8586d8219bcd61f0f9-DLTM_twitter249_74_11,Success,0.9996324180087948,146906,25216,146852,27,0,3,0,3,0,0,0.121,0.173
debb588e0661a30a7d0b60d0414e1763-gensys-brn009.shuffled-as.sat05-3674,Success,0.9420164430982259,16177,2453,15239,49,0,7,0,6.857142857142857,0,0,0.00276,0.00765
dee4f5be6442a5264510bf3586275cae-fphp-040-039.shuffled-as.sat05-1236,Success,0.001980033,60100,1560,119,79,0,40,0,39.49367088607595,0,0,0.171,0.000269
df03334f1c8f744c7f08414d8c955a36-gensys-ukn007.shuffled-as.sat05-3350,Success,0.8270282991116079,16997,1130,14057,147,0,7,0,7,0,0,0.00909,0.00709
df12a2b01f5bf76a1d4b851e6f373e72-UTI-10-10p1,Success,0.7855592638004629,457539,131426,359424,22241,0,8,0,3.6260509869160558,0,0,1.35,0.579
df13625b6e8eb436cd884f5593c7216d-rphp5_035_shuffled,Success,0.833616299,2945,350,2455,35,0,6,0,6,0,0,0.00127,0.000115
df15e81dd5d4653b18c1f3e74fc9f32e-iso-icl009.shuffled-as.sat05-3243,Success,0.8076105852810508,5177,2252,4181,149,0,7,0,4.302013422818792,0,0,0.004,0.00218
df46bc9454a43c39d536e4595c5bed40-vmpc_32.shuffled-as.sat05-1951,Success,0.8040380047505938,161664,1024,129984,64,0,32,0,32,0,0,0.108,0.0706
df4aa7724f377245d82486ada37910de-SC21_Timetable_C_140_E_32_Cl_30_S_10,Success,0.8396042319077618,408421,88766,342912,3264,1829,4,43,6.619281366581583,23117,11901,0.354,87.8
df4c86b3a6551fa9f72a188b0701bea5-DLTM_twitter799_70_13,Success,0.9996339468536588,87419,15954,87387,16,0,3,0,3,0,0,0.0796,0.105
df5f488a1d1285f0e10e98f81c56faa4-dspam_dump_vc1093,Success,0.9999939839129833,332442,106648,332440,1,0,3,0,3,0,0,0.41,0.307
df68b3cbe1f66515e2e39b19d8e094e1-sncf_model_ixl_bmc_depth_09,Success,0.9687965730340327,3459620,1437512,3351668,52021,773,3,4,3.000094707731939,2324,788,10.3,69.9
df83394c29df48df7b325f30b7e4744d-UR-20-10p1,Success,0.8146889619125992,1071798,259234,873182,44551,0,8,0,3.635384166,0,0,3.18,1.68
df8884c93686aa1f0fe4ba12b5a98bde-vlsat2_30744_3925645.dimacs,Success,0.4594705265300777,3856095,30744,1771762,486969,0,22,0,3.4971774383995697,0,0,121,1.27
dfa2742e02d62edd6bea01be4c87d201-E04F17,Success,0.9971938289632404,78755,6664,78534,85,0,4,0,3.2,0,0,0.0429,0.175
dfbc1fe84cf69be48b9f3055bce4be19-gensys-ukn008.shuffled-as.sat05-3587,Success,0.902731912,53296,952,48112,192,0,8,0,8,0,0,0.0199,0.218
dfd0cd067b39b5f6b93717a291c3c3d4-ibm-2004-26-k25,Success,0.9824554760372095,633816,125791,622696,5560,0,3,0,3,0,0,15.4,467
dffbb436ff5ed99654961cc6d1375c25-mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf.mis-119.debugged,Success,0.9926253687315634,37968,19081,37688,80,0,4,0,3.5,0,0,0.0387,0.0507
dffcb4c4b6048e2843c76048d6efa2e0-homer14.shuffled,Success,0.023474178403755867,2130,300,50,20,0,15,0,15,0,0,0.00475,1.64e-05
e00db2d014120892e94713590fc32948-ndist.b.23992,Success,0.9999907372028668,431835,311888,431831,2,0,3,0,3,0,0,0.799,0.867
e02cc08183436cf370b565fbf365f3fe-Circuit_multiplier26,Success,0.9996762182289137,18531,1012,18525,3,0,3,0,3,0,0,0.000661,0.0523
e0617083b92213c14131866cfee57dfb-vlsat2_11_42,Success,0.33145282076884675,40060,1155,13278,5852,0,34,0,3.208133971291866,0,0,0.178,0.00951
e062922ecfb5a1b9783c42740bfdde1e-instance_n4_i5_pp_ci_ce,Success,0.9830228103778513,11486,1960,11291,60,0,4,0,3.4166666666666665,0,0,0.00611,0.0122
e06da32846ebb302bf3bd1dd6cdd7d86-ecarev-110-4099-22-30-5,Success,0.9976574011224608,724836,127069,723138,849,0,3,0,3,0,0,0.0199,0.0586
e07d7be0c2c3eb44a9dc650b284ca9eb-rook-58-1-1,Success,0.7554379176387109,783572,201721,591940,116,0,58,0,58,0,0,0.51,0.0894
e0a64b4a694da865dcb931d36effcc96-rpoc_xits_14_UNKNOWN,Success,0.9891595205794865,160694,2220,158952,871,0,3,0,3,0,0,0.00882,0.0697
e0b82874ce0da6939cad4987cd312d42-ccp-s9-facto2,Success,0.9554423933800127,14139,630,13509,18,0,9,0,9,0,0,0.00126,0.000466
e0bf26a7527cd162c7d3016d4b2ab9fb-md5_48_1,Success,0.9999078213577914,238667,66892,238645,11,0,3,0,3,0,0,0.298,21
e0ebbebd8c2372191ce9425292f241c5-sha1r17m72a,Success,0.9986747287335377,12073,3593,12057,8,0,3,0,3,0,0,0.00309,0.00792
e10d8d33a42e3654117982554a530a35-q_query_3_L150_coli.sat,Success,0.9825673189318694,2068586,486992,2032525,5044,0,11,0,3.8931403647898493,0,0,2.05,32.9
e122841a6aedde3c61b62d2522d90a04-E05F20,Success,0.9995825567148883,479107,10420,478907,100,0,3,0,3,0,0,0.0806,2.33
e12874b16df577b301608d03731595d8-rphp5_085_shuffled,Success,0.9239373601789709,15645,850,14455,85,0,6,0,6,0,0,0.00327,0.000678
e13f5108a244c98d2e3cdf99cd863dc8-crn_20_361_s,Success,0.9873924354612768,14991,7942,14802,1,0,20,0,20,0,0,0.00108,0.00278
e16c33062a8fa678573cd7b335187b32-Problem11_label29_false-unreach-call.c,Success,0.9980871113888574,5222991,1497096,5213000,2864,0,4,0,3.496159217877095,0,0,18.6,189
e17d3f94f2c0e11ce6143bc4bf298bd7-mp1-qpr-bmp280-driver-5,Success,0.9999594151726378,98559,24070,98555,2,0,3,0,3,0,0,0.0503,0.884
e185ebbd92c23ab460a3d29046eccf1d-group_mulr,Success,0.9975106841453834,4610102,1052072,4598626,5738,0,3,0,3,0,0,1.84,146
e18db1d5c3d18de101608b13605303c2-le450_15c.col.15,Success,0.27477881779715346,233970,6300,64290,34706,0,15,0,3.6764824526018556,0,0,1.13,0.0577
e1a327e005a719533ea391244760a57a-em_14_7_3_all,Success,0.14491764366181034,1884008,24356,273026,4152,0,144,0,11.544797687861271,0,0,3.99,0.352
e1b7eb30b30fe24bd77898312bf42c8f-udiv47prop,Success,0.9999658446615206,58556,19816,58554,1,0,3,0,3,0,0,0.101,90.7
e1c096c67980be89391e9a0ea5dadd88-frb70-13-1.used-as.sat04-875,Success,0.4412733607855559,31570,910,13931,6017,0,13,0,3.2793751038723618,0,0,0.112,0.00865
e1c0beab418b4abedfa513a040072da5-SGI_30_80_21_90_2-dir.shuffled-as.sat03-197,Success,0.3962579058327477,45536,630,18044,5732,0,30,0,3.5280879274249823,0,0,0.228,0.0101
e207ba2df64495327f715e08155a220f-fermat-834855329100173267,Success,0.9982727848465657,69476,12258,69356,60,0,3,0,3,0,0,0.0434,0.0642
e21a7c73d62ff040aec4ea2f03af2328-manthey_single-ordered-initialized-w46-b9,Success,0.8574552619328577,92371,12213,79204,2739,0,23,0,3.715224534501643,0,0,0.0554,0.0775
e21b0a7567ec71858105a52f99cbbcd9-dspam_dump_vc962,Success,0.9999937008667608,317504,101078,317502,1,0,3,0,3,0,0,0.34,0.243
e255e4fca66114c17f09043764e016d4-c8idw_s,Success,0.9999778878471608,361792,122321,361784,4,0,3,0,3,0,0,0.942,50.2
e263da0d376e1eea55db124c81659a08-6pipe_k,Success,0.985016114,408639,15346,402516,3048,0,4,0,3.002952755905512,0,0,75.5,0.286
e2a4efb9bfa8fd8af53fc9952d62e0fe-div2.c.20.smt2-stp212,Success,0.9999370542277828,667241,140148,667199,21,0,3,0,3,0,0,0.201,1.33
e2d2b011b0805782df6adba648db92e8-59-129706,Success,0.2991800672950698,802139,31294,239984,90179,0,23,0,3.7258119961410086,0,0,3.4,0.169
e30769cd800bf4ee3c59ced366af54b5-bob12m06,Success,0.9999255051408756,1369222,482635,1369120,51,0,3,0,3,0,0,115,615
e359fc32bd3b215ffb7adffa5f24e35e-T62.2.0,Success,0.9969067328384094,10898509,3160296,10864797,16856,0,3,0,3,0,0,65.4,132
e361fb37b8e74c524494eb7522b3e378-rbsat-v945c61409gyes4,Success,0.3155563516748359,61409,945,19378,12678,0,21,0,3.4021138980911814,0,0,0.3,0.0164
e3882a59defb2f5299c11d0b657e8907-hid-uns-enc-6-1-0-0-0-0-4779,Success,0.4130039956411188,5506,1908,2274,0,32,0,36,36,1152,544,0.00746,1.16
e3af834dc000505c6097cdf63f9c586c-3blocks.cnf.mis-137.debugged,Success,0.9695056289769947,40860,20149,39614,9,0,19,0,16.333333333333332,0,0,0.0461,0.0477
e3e8cf23d3a7469a3907b1f40931fa4d-6s133,Success,0.9997597182696711,133177,45662,133145,16,0,3,0,3,0,0,0.348,62.2
e4058a36518bf65fac7b0b866f139235-sp4-33-one-stri-tree-noid,Success,0.9582012107235515,3469,2052,3324,29,0,4,0,4,0,0,0.00794,0.00485
e40a326a23ab9b5d852314bd3299bb80-fclqcolor-25-18-18.shuffled-as.sat05-1271,Success,0.8822953405927847,110293,1200,97311,68,0,25,0,19.852941176470587,0,0,0.0335,0.00361
e40a465957441a8a57fd3e388920822c-fphp-060-048.shuffled-as.sat05-1225,Success,0.001100196,152700,2880,168,108,0,60,0,53.333333333333336,0,0,0.52,0.000633
e423981c730d7f913c4e72722d9f5dd8-rbsat-v2640c305320gyes8,Success,0.3330538451460762,305320,2640,101688,62094,0,33,0,3.385576706284021,0,0,2.15,0.0927
